customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn
3520-FJGCV,72,Yes,Two year,Yes,Credit card (automatic),112.6,No
6563-VRERX,33,Yes,One year,No,Mailed check,20.6,No
0259-GBZSH,2,Yes,Month-to-month,Yes,Electronic check,85.65,Yes
6122-EFVKN,24,No,Two year,No,Mailed check,35.75,No
2805-EDJPQ,56,Yes,One year,Yes,Credit card (automatic),99.75,No
6862-CQUMB,37,Yes,Month-to-month,Yes,Credit card (automatic),96.1,No
7156-MXBJE,43,Yes,One year,No,Credit card (automatic),85.1,No
6158-HDPXZ,1,No,Month-to-month,No,Mailed check,25.35,No
9601-BRXPO,25,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,Yes
2863-IMQDR,61,Yes,Two year,No,Electronic check,89.65,No
5686-CMAWK,17,Yes,One year,No,Electronic check,86.75,No
5651-CRHKQ,41,Yes,One year,Yes,Bank transfer (automatic),86.2,No
6905-NIQIN,1,Yes,Month-to-month,No,Mailed check,50.65,Yes
8204-YJCLA,72,No,Two year,Yes,Bank transfer (automatic),64.8,No
5167-ZFFMM,1,Yes,Month-to-month,Yes,Credit card (automatic),90.85,Yes
6583-SZVGP,48,Yes,Two year,Yes,Bank transfer (automatic),108.1,No
4895-TMWIR,11,Yes,Month-to-month,No,Mailed check,19.95,Yes
0533-BNWKF,55,Yes,Month-to-month,Yes,Electronic check,85.45,Yes
1708-PBBOA,42,No,One year,Yes,Electronic check,54.75,No
8782-LKFPK,44,Yes,Month-to-month,Yes,Mailed check,90.4,No
5522-JBWMO,1,Yes,Month-to-month,No,Electronic check,44,No
3597-MVHJT,27,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,No
9774-NRNAU,27,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,No
0224-RLWWD,2,Yes,Month-to-month,Yes,Electronic check,44.3,No
9967-ATRFS,19,Yes,Month-to-month,No,Mailed check,19.9,No
3951-NJCVI,42,Yes,Month-to-month,Yes,Electronic check,95.05,No
2977-CEBSX,66,Yes,Two year,Yes,Credit card (automatic),90.05,No
0177-PXBAT,33,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,No
6599-CEBNN,34,Yes,Month-to-month,Yes,Credit card (automatic),73.95,Yes
2519-ERQOJ,33,No,Month-to-month,Yes,Electronic check,54.6,No
5876-QMYLD,23,Yes,One year,No,Mailed check,20.05,No
2277-AXSDC,32,Yes,One year,No,Bank transfer (automatic),19.75,No
9442-JTWDL,11,Yes,One year,No,Credit card (automatic),20.05,No
0979-PHULV,69,Yes,Month-to-month,Yes,Credit card (automatic),99.45,Yes
3067-SVMTC,68,Yes,One year,No,Bank transfer (automatic),55.9,No
5495-GPSRW,20,Yes,Two year,Yes,Mailed check,19.7,No
7606-BPHHN,72,Yes,Two year,Yes,Credit card (automatic),19.8,No
4742-DRORA,60,Yes,One year,Yes,Bank transfer (automatic),95.4,No
0111-KLBQG,32,Yes,Month-to-month,Yes,Mailed check,93.95,No
4800-VHZKI,1,Yes,Month-to-month,Yes,Mailed check,19.9,Yes
7989-CHGTL,1,Yes,Month-to-month,Yes,Mailed check,19.6,Yes
0334-GDDSO,3,Yes,Month-to-month,Yes,Electronic check,81.35,Yes
4163-NCJAK,46,Yes,One year,Yes,Bank transfer (automatic),24.45,No
5233-AOZUF,29,Yes,Month-to-month,Yes,Electronic check,74.95,No
5973-EJGDP,51,Yes,Month-to-month,Yes,Electronic check,87.35,No
1996-DBMUS,48,Yes,Month-to-month,Yes,Bank transfer (automatic),70.65,No
7916-VCCPB,16,Yes,Month-to-month,No,Bank transfer (automatic),73.25,No
4686-GEFRM,70,Yes,Two year,Yes,Bank transfer (automatic),98.7,No
5249-QYHEX,40,Yes,Two year,Yes,Mailed check,24.8,No
0578-SKVMF,22,Yes,Month-to-month,No,Electronic check,83.3,Yes
5564-NEMQO,1,Yes,Month-to-month,Yes,Bank transfer (automatic),75.3,Yes
2233-FAGXV,5,Yes,Month-to-month,Yes,Mailed check,24.3,No
5605-IYGFG,7,Yes,Month-to-month,Yes,Bank transfer (automatic),69.85,No
7663-ZTEGJ,29,Yes,One year,No,Credit card (automatic),100.55,No
3935-TBRZZ,44,Yes,One year,No,Mailed check,25.7,No
8111-BKVDS,10,No,Month-to-month,No,Bank transfer (automatic),40.7,No
2055-SIFSS,55,Yes,Month-to-month,No,Bank transfer (automatic),51.65,No
2806-MLNTI,52,Yes,One year,Yes,Bank transfer (automatic),105.1,No
8734-DKSTZ,10,Yes,Month-to-month,No,Electronic check,85.95,No
4360-PNRQB,18,Yes,Month-to-month,Yes,Bank transfer (automatic),75.6,No
6152-ONASV,68,Yes,One year,No,Bank transfer (automatic),58.25,No
9063-ZGTUY,61,Yes,Month-to-month,Yes,Mailed check,19.4,Yes
7781-HVGMK,72,No,Two year,Yes,Credit card (automatic),65.2,No
2181-UAESM,2,Yes,Month-to-month,No,Electronic check,53.45,No
2957-LOLHO,12,Yes,Month-to-month,Yes,Bank transfer (automatic),45.4,Yes
6048-NJXHX,41,Yes,Two year,Yes,Electronic check,19.75,No
2320-SLKMB,26,No,Month-to-month,Yes,Credit card (automatic),44.45,No
4980-URKXC,36,Yes,One year,No,Bank transfer (automatic),20.85,No
4376-KFVRS,72,Yes,Two year,Yes,Credit card (automatic),114.05,No
5886-VLQVU,35,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,No
3577-AMVUX,1,Yes,Month-to-month,No,Mailed check,55.05,No
0771-WLCLA,16,Yes,Month-to-month,Yes,Electronic check,112.95,No
5628-RKIFK,49,Yes,Month-to-month,No,Credit card (automatic),101.55,No
0206-TBWLC,54,Yes,One year,Yes,Mailed check,114.65,No
2937-FTHUR,18,Yes,Month-to-month,No,Electronic check,64.8,No
1910-FMXJM,36,Yes,Month-to-month,No,Electronic check,80.4,No
7752-XUSCI,60,Yes,Month-to-month,Yes,Electronic check,105.9,Yes
4110-PFEUZ,1,Yes,Month-to-month,No,Mailed check,69.55,Yes
0732-OCQOC,52,Yes,Two year,Yes,Bank transfer (automatic),25.05,No
5168-MSWXT,8,Yes,Month-to-month,Yes,Electronic check,94.75,No
1090-ESELR,72,Yes,Two year,No,Bank transfer (automatic),105.5,No
8592-PLTMQ,64,Yes,One year,No,Mailed check,24.7,No
5760-WRAHC,22,Yes,Month-to-month,Yes,Mailed check,69.75,No
8847-GEOOQ,60,No,Month-to-month,Yes,Bank transfer (automatic),60.2,No
0256-LTHVJ,28,Yes,Month-to-month,Yes,Electronic check,81.05,Yes
4785-FCIFB,61,Yes,Two year,No,Mailed check,24.4,No
8313-NDOIA,24,Yes,Month-to-month,Yes,Electronic check,104.15,No
5149-CUZUJ,28,Yes,One year,No,Bank transfer (automatic),92.9,No
0942-KOWSM,30,Yes,Two year,No,Bank transfer (automatic),80.8,No
4237-CLSMM,2,Yes,Month-to-month,No,Mailed check,20,No
1452-VOQCH,1,Yes,Month-to-month,Yes,Electronic check,75.1,No
4719-UMSIY,6,Yes,Month-to-month,No,Mailed check,19.65,No
6614-VBEGU,24,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,No
0880-TKATG,4,Yes,Month-to-month,No,Electronic check,101.15,Yes
3811-VBYBZ,7,Yes,Month-to-month,Yes,Electronic check,99.8,Yes
1480-BKXGA,72,Yes,Two year,Yes,Bank transfer (automatic),116.05,No
2996-XAUVF,70,No,Two year,Yes,Mailed check,40.05,No
9076-AXYIK,64,Yes,Two year,No,Electronic check,102.1,No
5968-XQIVE,72,Yes,One year,Yes,Electronic check,89.7,No
8896-RAZCR,44,Yes,Two year,No,Mailed check,19.9,No
4640-UHDOS,13,Yes,Month-to-month,No,Electronic check,55.95,Yes
4933-IKULF,17,Yes,One year,No,Mailed check,20.65,No
3583-EKAPL,1,Yes,Month-to-month,Yes,Electronic check,55,Yes
1304-BCCFO,9,Yes,Month-to-month,Yes,Mailed check,70.05,No
4104-PVRPS,24,Yes,Month-to-month,No,Mailed check,53.6,No
9399-APLBT,1,Yes,Month-to-month,Yes,Electronic check,74.7,Yes
2359-KMGLI,24,Yes,Month-to-month,Yes,Electronic check,80.25,Yes
3780-DDGSE,35,Yes,Month-to-month,Yes,Electronic check,76.05,No
4431-EDMIQ,7,Yes,Month-to-month,Yes,Electronic check,75.7,No
0306-JAELE,5,Yes,Month-to-month,Yes,Electronic check,96.1,Yes
6227-HWPWX,15,Yes,Month-to-month,No,Bank transfer (automatic),69,Yes
0486-LGCCH,11,Yes,Two year,No,Mailed check,19.65,No
0447-BEMNG,48,No,Month-to-month,Yes,Bank transfer (automatic),45.3,Yes
4612-SSVHJ,20,Yes,Month-to-month,Yes,Electronic check,81.45,No
5168-MQQCA,72,Yes,One year,Yes,Bank transfer (automatic),108.5,No
5949-XIKAE,8,Yes,Month-to-month,Yes,Electronic check,83.55,Yes
7971-HLVXI,72,Yes,Two year,Yes,Credit card (automatic),84.5,No
9094-AZPHK,15,Yes,Month-to-month,Yes,Electronic check,100.15,No
3649-JPUGY,72,Yes,Two year,Yes,Bank transfer (automatic),88.6,No
4472-LVYGI,0,No,Two year,Yes,Bank transfer (automatic),52.55,No
8372-JUXUI,1,Yes,Month-to-month,Yes,Electronic check,74.35,Yes
3552-CTCYF,63,Yes,Two year,Yes,Bank transfer (automatic),104.8,No
6778-YSNIH,2,Yes,Month-to-month,Yes,Electronic check,59,No
0388-EOPEX,2,Yes,Month-to-month,Yes,Electronic check,74.4,Yes
5756-OZRIO,61,Yes,One year,No,Bank transfer (automatic),64.05,No
6579-JPICP,1,Yes,Month-to-month,No,Mailed check,20.4,No
8205-OTCHB,22,No,One year,Yes,Bank transfer (automatic),43.75,Yes
4134-BSXLX,28,Yes,Month-to-month,No,Mailed check,60.9,No
0505-SPOOW,70,Yes,Two year,No,Bank transfer (automatic),19.8,No
6235-VDHOM,5,No,Month-to-month,No,Electronic check,28.45,Yes
7783-YKGDV,12,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,Yes
4374-YMUSQ,34,Yes,One year,No,Credit card (automatic),116.25,No
4513-CXYIX,71,Yes,Two year,Yes,Credit card (automatic),80.7,No
3957-HHLMR,70,Yes,One year,No,Bank transfer (automatic),65.2,No
7803-XOCCZ,52,Yes,Month-to-month,Yes,Bank transfer (automatic),84.05,No
5736-YEJAX,69,Yes,Two year,Yes,Credit card (automatic),79.45,No
5609-CEBID,20,Yes,Month-to-month,Yes,Electronic check,94.1,Yes
8981-FJGLA,11,Yes,Month-to-month,Yes,Mailed check,78,No
7218-HKQFK,2,Yes,Month-to-month,Yes,Electronic check,94.2,Yes
4636-QRJKY,6,Yes,Month-to-month,Yes,Electronic check,80.5,Yes
1135-LMECX,1,Yes,Month-to-month,No,Mailed check,19.85,No
4332-MUOEZ,20,Yes,One year,No,Credit card (automatic),94.3,No
8535-SFUTN,61,Yes,Month-to-month,Yes,Electronic check,106.45,No
5956-VKDTT,5,Yes,Month-to-month,Yes,Electronic check,74.35,Yes
8677-HDZEE,56,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,No
2475-MROZF,30,Yes,Month-to-month,Yes,Credit card (automatic),95,No
9412-GHEEC,40,Yes,Month-to-month,No,Bank transfer (automatic),104.8,Yes
3482-ABPKK,28,Yes,One year,No,Mailed check,54.3,No
6705-LXORM,5,Yes,Month-to-month,No,Electronic check,70.05,No
0257-ZESQC,27,Yes,Month-to-month,Yes,Bank transfer (automatic),75.2,Yes
7531-GQHME,12,Yes,Month-to-month,No,Credit card (automatic),20.05,No
5174-ITUMV,67,Yes,One year,Yes,Electronic check,105.4,No
4109-CYRBD,29,Yes,Month-to-month,Yes,Electronic check,51.6,No
0913-XWSCN,55,Yes,Month-to-month,No,Bank transfer (automatic),85.5,No
6825-UYPFK,23,Yes,Month-to-month,No,Bank transfer (automatic),75.6,Yes
8397-MVTAZ,34,Yes,Month-to-month,Yes,Electronic check,100.05,Yes
0750-EBAIU,52,Yes,One year,No,Electronic check,91.25,No
8606-CIQUL,72,Yes,Two year,Yes,Credit card (automatic),115.75,No
3571-DPYUH,58,Yes,One year,Yes,Credit card (automatic),94.7,No
7601-GNDYK,35,Yes,Two year,No,Mailed check,19.6,No
0356-OBMAC,56,Yes,Two year,Yes,Bank transfer (automatic),99.9,No
8067-NIOYM,24,Yes,Two year,Yes,Credit card (automatic),21.1,No
1403-GYAFU,70,Yes,Two year,No,Credit card (automatic),20.05,No
4234-XTNEA,2,Yes,Month-to-month,Yes,Electronic check,79.95,No
1297-VQDRP,68,Yes,One year,Yes,Credit card (automatic),107.15,No
9282-IZGQK,1,Yes,Month-to-month,Yes,Electronic check,85,Yes
5348-CAGXB,12,Yes,Month-to-month,Yes,Electronic check,89.55,No
0621-HJWXJ,63,Yes,Month-to-month,Yes,Bank transfer (automatic),81.55,No
5844-QVTAT,33,Yes,One year,Yes,Mailed check,58.45,No
8905-IAZPF,69,Yes,One year,Yes,Credit card (automatic),95.65,No
5394-MEITZ,60,Yes,Two year,Yes,Bank transfer (automatic),80.6,No
6859-QNXIQ,72,Yes,Two year,Yes,Bank transfer (automatic),113.1,No
2782-LFZVW,11,Yes,Month-to-month,Yes,Mailed check,58.95,No
2866-IKBTM,1,Yes,Month-to-month,No,Mailed check,19.55,No
1342-JPNKI,10,Yes,Month-to-month,Yes,Bank transfer (automatic),86.05,Yes
2817-NTQDO,13,No,Month-to-month,Yes,Credit card (automatic),45.55,Yes
7129-AZJDE,34,Yes,One year,Yes,Bank transfer (automatic),78.95,No
6986-IJDHX,39,Yes,Month-to-month,Yes,Mailed check,86.3,Yes
2560-PPCHE,65,Yes,One year,Yes,Bank transfer (automatic),105.05,No
4676-MQUEA,50,Yes,One year,Yes,Bank transfer (automatic),101.9,No
8138-EALND,15,Yes,Month-to-month,No,Mailed check,19.75,No
3580-HYCSP,72,Yes,Two year,Yes,Bank transfer (automatic),110.3,No
1352-HNSAW,72,Yes,Two year,Yes,Bank transfer (automatic),115.6,No
2075-PUEPR,55,Yes,Two year,No,Bank transfer (automatic),19.35,No
1982-FEBTD,23,Yes,Two year,Yes,Credit card (automatic),25.6,No
5301-GAUUY,32,Yes,Month-to-month,Yes,Bank transfer (automatic),80.35,Yes
5791-KAJFD,56,Yes,One year,Yes,Bank transfer (automatic),68.75,No
2654-VBVPB,1,Yes,Month-to-month,No,Bank transfer (automatic),19.9,No
1154-HYWWO,38,Yes,One year,No,Mailed check,70.6,No
2501-XWWTZ,11,Yes,Month-to-month,No,Electronic check,70.2,No
3716-UVSPD,1,Yes,Month-to-month,Yes,Electronic check,49.3,No
6815-ABQFQ,56,Yes,One year,Yes,Electronic check,107.25,No
7343-EOBEU,3,Yes,Month-to-month,Yes,Mailed check,23.6,No
3701-SFMUH,7,Yes,Month-to-month,No,Credit card (automatic),69.7,No
6103-LIANB,59,Yes,Two year,Yes,Credit card (automatic),99.5,No
7319-VENRZ,7,Yes,Month-to-month,No,Bank transfer (automatic),64.3,No
5846-NEQVZ,71,Yes,Two year,Yes,Credit card (automatic),70.85,No
6967-QIQRV,15,Yes,One year,No,Electronic check,101.9,No
5781-RFZRP,71,Yes,Two year,No,Credit card (automatic),73.5,No
0939-YAPAF,35,Yes,Month-to-month,Yes,Electronic check,100.25,Yes
0308-IVGOK,11,No,One year,Yes,Credit card (automatic),40.4,No
7293-LSCDV,60,Yes,Two year,Yes,Credit card (automatic),19.25,No
7025-WCBNE,47,Yes,Two year,No,Bank transfer (automatic),59.6,No
5756-JYOJT,11,Yes,One year,No,Credit card (automatic),64.9,No
4710-FDUIZ,56,Yes,One year,No,Credit card (automatic),100.3,Yes
6030-REHUX,28,Yes,Month-to-month,Yes,Electronic check,110.85,No
9548-LIGTA,61,Yes,Two year,Yes,Mailed check,81.05,No
5150-LJNSR,31,Yes,One year,No,Bank transfer (automatic),98.05,No
8270-RKSAP,9,Yes,Month-to-month,Yes,Electronic check,70.5,No
6522-YRBXD,35,Yes,Month-to-month,Yes,Electronic check,94.55,No
2640-LYMOV,2,Yes,Month-to-month,Yes,Mailed check,19.65,No
1218-VKFPE,12,Yes,Month-to-month,No,Mailed check,19,Yes
3627-FHKBK,1,Yes,Month-to-month,No,Mailed check,75.3,Yes
2865-TCHJW,4,Yes,Month-to-month,Yes,Electronic check,89.2,Yes
1423-BMPBQ,1,Yes,Month-to-month,Yes,Mailed check,19,No
2393-DIVAI,3,Yes,Month-to-month,Yes,Mailed check,20,No
5192-EBGOV,1,Yes,Month-to-month,Yes,Electronic check,85.7,Yes
4568-KNYWR,52,Yes,Two year,Yes,Credit card (automatic),63.25,No
8752-IMQOS,5,Yes,One year,No,Mailed check,20.1,No
0742-LAFQK,72,Yes,Two year,Yes,Electronic check,99.15,No
0795-LAFGP,71,Yes,Two year,No,Electronic check,90.4,No
0619-OLYUR,72,Yes,Two year,Yes,Credit card (automatic),111.9,No
5512-IDZEI,46,Yes,One year,No,Electronic check,24.9,No
0459-SPZHJ,63,Yes,Two year,No,Credit card (automatic),83.5,No
0215-BQKGS,30,Yes,Month-to-month,Yes,Credit card (automatic),84.3,No
9244-ZVAPM,1,Yes,Month-to-month,No,Mailed check,45.6,No
0719-SYFRB,12,Yes,Month-to-month,Yes,Mailed check,61.65,Yes
8208-EUMTE,16,No,Two year,No,Mailed check,54.85,No
5172-MIGPM,4,Yes,Month-to-month,No,Mailed check,65.55,No
1710-RCXUS,51,Yes,One year,Yes,Credit card (automatic),90.35,No
0374-FIUCA,65,Yes,Two year,Yes,Credit card (automatic),20.4,No
5839-SUYVZ,16,Yes,Month-to-month,Yes,Credit card (automatic),74.55,No
5173-ZXXXL,2,Yes,One year,No,Mailed check,19.95,No
1096-ADRUX,66,Yes,One year,Yes,Bank transfer (automatic),74.25,No
2001-MCUUW,46,Yes,Two year,No,Electronic check,108.65,No
2731-GJRDG,32,Yes,One year,Yes,Bank transfer (automatic),109.55,No
4723-BEGSG,72,Yes,Two year,No,Credit card (automatic),86.65,No
6516-NKQBO,38,Yes,Two year,No,Credit card (automatic),81,No
8672-OAUPW,51,Yes,One year,No,Credit card (automatic),47.85,No
8207-DMRVL,72,Yes,Two year,No,Bank transfer (automatic),114.55,No
3419-SNJJD,65,Yes,Month-to-month,No,Bank transfer (automatic),105.25,Yes
6543-CPZMK,9,No,Month-to-month,Yes,Electronic check,29.95,Yes
4765-OXPPD,9,Yes,Month-to-month,No,Mailed check,65,Yes
2804-ETQDK,66,Yes,Two year,No,Mailed check,20.55,No
6689-VRRTK,44,Yes,One year,Yes,Credit card (automatic),109.8,No
7138-GIRSH,50,Yes,Two year,No,Bank transfer (automatic),69.5,No
9396-ZSFLL,15,Yes,Month-to-month,No,Mailed check,48.85,No
6464-KEXXH,8,No,Month-to-month,Yes,Credit card (automatic),25.25,No
7134-MJPDY,66,Yes,One year,Yes,Credit card (automatic),102.85,No
5240-CAOYT,57,Yes,Month-to-month,Yes,Bank transfer (automatic),87.55,No
4059-IIEBK,7,Yes,Month-to-month,Yes,Bank transfer (automatic),78.55,No
4881-JVQOD,10,No,Month-to-month,Yes,Bank transfer (automatic),34.55,No
0516-UXRMT,62,Yes,One year,Yes,Electronic check,92.05,No
4851-BQDNX,40,Yes,One year,Yes,Electronic check,85.05,No
5148-HKFIR,20,Yes,Two year,No,Mailed check,19.7,No
1009-IRMNA,7,Yes,Month-to-month,No,Bank transfer (automatic),20,Yes
3003-CMDUU,25,Yes,Month-to-month,Yes,Electronic check,95.15,No
5016-IBERQ,23,Yes,Month-to-month,No,Electronic check,84.25,No
6797-UCJHZ,66,Yes,One year,No,Credit card (automatic),104.6,No
2469-DTSGX,72,Yes,Two year,No,Electronic check,111.65,No
4554-YGZIH,49,Yes,Month-to-month,No,Credit card (automatic),90.05,Yes
5099-BAILX,43,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,Yes
9931-KGHOA,46,Yes,Month-to-month,No,Bank transfer (automatic),55,No
1775-KWJKQ,72,Yes,Two year,No,Credit card (automatic),89.85,No
7665-VIGUD,10,Yes,One year,No,Mailed check,20.35,No
9411-TPQQV,40,No,One year,Yes,Bank transfer (automatic),54.55,No
7207-RMRDB,65,Yes,Month-to-month,Yes,Electronic check,105.5,Yes
7954-MLBUN,31,Yes,Two year,No,Bank transfer (automatic),99.45,No
2077-DDHJK,68,Yes,Two year,No,Credit card (automatic),70.9,No
4913-EHYUI,56,Yes,One year,Yes,Bank transfer (automatic),104.55,Yes
0195-IESCP,10,Yes,Month-to-month,Yes,Electronic check,85.25,Yes
9574-BOSMD,68,Yes,Two year,No,Bank transfer (automatic),25.4,No
4580-TMHJU,43,Yes,Month-to-month,No,Electronic check,56.15,Yes
0970-ETWGE,1,Yes,Month-to-month,Yes,Electronic check,89.55,Yes
4908-XAXAY,49,Yes,One year,Yes,Bank transfer (automatic),89.85,No
8404-VLQFB,15,Yes,Month-to-month,Yes,Electronic check,25.25,No
1626-ERCMM,20,Yes,Month-to-month,Yes,Electronic check,94.55,Yes
0887-HJGAR,1,Yes,Month-to-month,Yes,Mailed check,45.7,Yes
2391-IPLOP,50,Yes,One year,Yes,Electronic check,69.65,No
5644-PDMZC,2,Yes,Month-to-month,No,Electronic check,89.5,Yes
3509-GWQGF,24,Yes,Month-to-month,No,Credit card (automatic),70,No
9576-ANLXO,3,Yes,Month-to-month,Yes,Bank transfer (automatic),69.55,Yes
2024-BASKD,1,Yes,Month-to-month,Yes,Mailed check,74.6,Yes
5845-BZZIB,35,Yes,Two year,No,Mailed check,20.1,No
1140-UKVZG,17,Yes,Month-to-month,No,Mailed check,24.8,No
4160-AMJTL,8,Yes,Month-to-month,No,Electronic check,19.65,Yes
5183-SNMJQ,10,Yes,Month-to-month,Yes,Credit card (automatic),95.1,No
8100-PNJMH,68,Yes,Two year,Yes,Credit card (automatic),88.85,No
7838-LAZFO,45,Yes,One year,No,Bank transfer (automatic),78.8,No
4464-JCOLN,2,Yes,One year,No,Mailed check,19.85,Yes
2085-JVGAD,37,Yes,Month-to-month,No,Bank transfer (automatic),20.35,No
5650-VDUDS,4,No,Month-to-month,Yes,Mailed check,24.25,Yes
8095-WANWK,10,Yes,Month-to-month,No,Mailed check,45.25,No
3030-ZKIWL,1,Yes,Month-to-month,No,Mailed check,20.05,No
9565-FLVCG,65,Yes,Two year,Yes,Mailed check,69.55,No
8755-OGKNA,57,Yes,Two year,No,Bank transfer (automatic),19.5,No
2800-VEQXM,3,Yes,Month-to-month,Yes,Mailed check,74.75,No
7538-GWHML,2,Yes,Month-to-month,No,Electronic check,69.65,Yes
5533-RJFTJ,49,No,Month-to-month,Yes,Bank transfer (automatic),30.2,No
3859-CVCET,4,Yes,Month-to-month,No,Mailed check,45.65,Yes
0214-JHPFW,70,No,Two year,No,Bank transfer (automatic),57.8,No
5642-MHDQT,53,Yes,One year,Yes,Bank transfer (automatic),19.85,No
3088-FVYWK,53,Yes,Two year,No,Credit card (automatic),25.55,No
3276-HDUEG,1,Yes,Month-to-month,Yes,Mailed check,75.05,Yes
9092-GDZKO,22,Yes,Month-to-month,Yes,Credit card (automatic),24.85,No
0823-HSCDJ,52,No,Month-to-month,Yes,Electronic check,49.15,Yes
3729-OWRVL,65,Yes,Two year,Yes,Electronic check,110.35,No
2324-AALNO,48,Yes,One year,No,Bank transfer (automatic),24.55,No
0822-GAVAP,2,No,Month-to-month,Yes,Electronic check,34.7,Yes
5760-IFJOZ,3,Yes,Month-to-month,No,Mailed check,107.95,No
2826-UWHIS,45,Yes,Month-to-month,No,Bank transfer (automatic),81.4,No
1448-PWKYE,1,Yes,Month-to-month,No,Electronic check,80,Yes
7501-IWUNG,61,Yes,Two year,Yes,Bank transfer (automatic),73.8,No
4957-TREIR,3,Yes,Month-to-month,Yes,Credit card (automatic),64.4,No
7251-LJBQN,40,Yes,One year,Yes,Credit card (automatic),103.75,No
8040-MNRTF,1,Yes,Month-to-month,No,Mailed check,71.1,No
1536-HBSWP,1,Yes,Month-to-month,Yes,Electronic check,49.9,No
5313-FPXWG,51,Yes,One year,Yes,Bank transfer (automatic),24.6,No
0067-DKWBL,2,Yes,Month-to-month,Yes,Electronic check,49.25,Yes
0946-FKYTX,52,No,One year,No,Mailed check,30.1,No
5076-YVXCM,51,Yes,Month-to-month,No,Bank transfer (automatic),83.4,No
8262-COGGB,1,Yes,Month-to-month,Yes,Mailed check,20.45,No
6663-JOCQO,31,Yes,One year,Yes,Bank transfer (automatic),75.25,No
9620-QJREV,47,Yes,One year,No,Credit card (automatic),20.55,No
2276-YDAVZ,3,Yes,Month-to-month,Yes,Credit card (automatic),75.1,Yes
2682-KEVRP,22,Yes,One year,Yes,Mailed check,20.05,No
2480-JZOSN,1,Yes,Month-to-month,Yes,Mailed check,20.65,No
0078-XZMHT,72,Yes,Two year,Yes,Bank transfer (automatic),85.15,No
5896-NPFWW,3,Yes,Month-to-month,Yes,Electronic check,50.15,Yes
9978-HYCIN,47,Yes,One year,Yes,Bank transfer (automatic),84.95,No
8338-QIUNR,72,Yes,Two year,Yes,Credit card (automatic),66.5,No
1525-LNLOJ,66,Yes,Two year,Yes,Bank transfer (automatic),63.3,No
9450-TRJUU,35,Yes,Month-to-month,No,Electronic check,83.15,No
1766-GKNMI,29,Yes,Month-to-month,Yes,Electronic check,84.9,No
6942-LBFDP,2,Yes,Month-to-month,Yes,Mailed check,20.55,No
1456-TWCGB,4,Yes,Month-to-month,No,Mailed check,49.25,No
7133-VBDCG,25,Yes,Month-to-month,Yes,Bank transfer (automatic),79.85,Yes
7596-ZYWBB,65,Yes,Two year,Yes,Mailed check,59.6,No
8329-UTMVM,27,Yes,One year,Yes,Bank transfer (automatic),104.65,No
3014-WJKSM,29,Yes,Month-to-month,Yes,Credit card (automatic),75.3,No
3347-YJZZE,29,Yes,Month-to-month,No,Credit card (automatic),80.1,No
1029-QFBEN,1,Yes,Month-to-month,No,Mailed check,19.55,Yes
7929-DMBCV,20,Yes,Month-to-month,Yes,Mailed check,81,No
